id,bottom_left_longitude,bottom_left_latitude,top_right_longitude,top_right_latitude,school
19306,-1.221692253,51.90310676,-1.207329849,51.91208989,0
19307,-1.221692253,51.89412363,-1.207329849,51.90310676,0
19308,-1.221692253,51.8851405,-1.207329849,51.89412363,0
19309,-1.221692253,51.87615737,-1.207329849,51.8851405,0
19310,-1.221692253,51.86717424,-1.207329849,51.87615737,0
19311,-1.221692253,51.85819111,-1.207329849,51.86717424,0
19312,-1.221692253,51.84920798,-1.207329849,51.85819111,0
19313,-1.221692253,51.84022484,-1.207329849,51.84920798,0
19314,-1.221692253,51.83124171,-1.207329849,51.84022484,0
19315,-1.221692253,51.82225858,-1.207329849,51.83124171,0
19316,-1.221692253,51.81327545,-1.207329849,51.82225858,0
19317,-1.221692253,51.80429232,-1.207329849,51.81327545,0
19318,-1.221692253,51.79530919,-1.207329849,51.80429232,0
19319,-1.221692253,51.78632606,-1.207329849,51.79530919,1
19320,-1.221692253,51.77734293,-1.207329849,51.78632606,0
19321,-1.221692253,51.7683598,-1.207329849,51.77734293,0
19322,-1.221692253,51.75937667,-1.207329849,51.7683598,2
19323,-1.221692253,51.75039353,-1.207329849,51.75937667,4
19324,-1.221692253,51.7414104,-1.207329849,51.75039353,1
19325,-1.221692253,51.73242727,-1.207329849,51.7414104,3
19326,-1.221692253,51.72344414,-1.207329849,51.73242727,2
19327,-1.221692253,51.71446101,-1.207329849,51.72344414,4
19328,-1.221692253,51.70547788,-1.207329849,51.71446101,0
19329,-1.221692253,51.69649475,-1.207329849,51.70547788,0
19330,-1.221692253,51.68751162,-1.207329849,51.69649475,0
19331,-1.221692253,51.67852849,-1.207329849,51.68751162,0
19332,-1.221692253,51.66954535,-1.207329849,51.67852849,0
19333,-1.221692253,51.66056222,-1.207329849,51.66954535,0
19334,-1.221692253,51.65157909,-1.207329849,51.66056222,0
19335,-1.221692253,51.64259596,-1.207329849,51.65157909,0
19336,-1.221692253,51.63361283,-1.207329849,51.64259596,0
19337,-1.221692253,51.6246297,-1.207329849,51.63361283,0
19338,-1.221692253,51.61564657,-1.207329849,51.6246297,0
19339,-1.221692253,51.60666344,-1.207329849,51.61564657,0
19340,-1.221692253,51.59768031,-1.207329849,51.60666344,0
19341,-1.221692253,51.58869717,-1.207329849,51.59768031,0
19342,-1.221692253,51.57971404,-1.207329849,51.58869717,0
19343,-1.221692253,51.57073091,-1.207329849,51.57971404,0
19344,-1.221692253,51.56174778,-1.207329849,51.57073091,0
19345,-1.221692253,51.55276465,-1.207329849,51.56174778,0
19346,-1.221692253,51.54378152,-1.207329849,51.55276465,0
19347,-1.221692253,51.53479839,-1.207329849,51.54378152,0
19348,-1.221692253,51.52581526,-1.207329849,51.53479839,0
19349,-1.221692253,51.51683213,-1.207329849,51.52581526,0
19350,-1.221692253,51.507849,-1.207329849,51.51683213,0
19351,-1.221692253,51.49886586,-1.207329849,51.507849,0
19352,-1.221692253,51.48988273,-1.207329849,51.49886586,0
19353,-1.221692253,51.4808996,-1.207329849,51.48988273,0
19354,-1.221692253,51.47191647,-1.207329849,51.4808996,0
19355,-1.221692253,51.46293334,-1.207329849,51.47191647,0
19356,-1.221692253,51.45395021,-1.207329849,51.46293334,0
19357,-1.221692253,51.44496708,-1.207329849,51.45395021,0
19358,-1.221692253,51.43598395,-1.207329849,51.44496708,0
19359,-1.221692253,51.42700082,-1.207329849,51.43598395,0
19360,-1.221692253,51.41801768,-1.207329849,51.42700082,0
19361,-1.221692253,51.40903455,-1.207329849,51.41801768,1
19362,-1.221692253,51.40005142,-1.207329849,51.40903455,0
19363,-1.221692253,51.39106829,-1.207329849,51.40005142,0
19364,-1.221692253,51.38208516,-1.207329849,51.39106829,0
19365,-1.221692253,51.37310203,-1.207329849,51.38208516,0
19366,-1.221692253,51.3641189,-1.207329849,51.37310203,0
19367,-1.221692253,51.35513577,-1.207329849,51.3641189,0
19368,-1.221692253,51.34615264,-1.207329849,51.35513577,0
19369,-1.221692253,51.3371695,-1.207329849,51.34615264,0
19370,-1.221692253,51.32818637,-1.207329849,51.3371695,0
19371,-1.221692253,51.31920324,-1.207329849,51.32818637,0
19372,-1.221692253,51.31022011,-1.207329849,51.31920324,0
19373,-1.221692253,51.30123698,-1.207329849,51.31022011,0
19374,-1.221692253,51.29225385,-1.207329849,51.30123698,0
19375,-1.221692253,51.28327072,-1.207329849,51.29225385,0
19376,-1.221692253,51.27428759,-1.207329849,51.28327072,0
19377,-1.221692253,51.26530446,-1.207329849,51.27428759,0
19378,-1.221692253,51.25632133,-1.207329849,51.26530446,0
19379,-1.221692253,51.24733819,-1.207329849,51.25632133,0
19380,-1.221692253,51.23835506,-1.207329849,51.24733819,0
19381,-1.221692253,51.22937193,-1.207329849,51.23835506,0
19382,-1.221692253,51.2203888,-1.207329849,51.22937193,0
19383,-1.221692253,51.21140567,-1.207329849,51.2203888,0
19384,-1.221692253,51.20242254,-1.207329849,51.21140567,0
19385,-1.221692253,51.19343941,-1.207329849,51.20242254,0
19386,-1.221692253,51.18445628,-1.207329849,51.19343941,0
19387,-1.221692253,51.17547315,-1.207329849,51.18445628,0
19388,-1.221692253,51.16649001,-1.207329849,51.17547315,0
19389,-1.221692253,51.15750688,-1.207329849,51.16649001,0
19390,-1.221692253,51.14852375,-1.207329849,51.15750688,0
19391,-1.221692253,51.13954062,-1.207329849,51.14852375,0
19392,-1.221692253,51.13055749,-1.207329849,51.13954062,0
19393,-1.221692253,51.12157436,-1.207329849,51.13055749,0
19394,-1.221692253,51.11259123,-1.207329849,51.12157436,0
19395,-1.221692253,51.1036081,-1.207329849,51.11259123,0
19396,-1.221692253,51.09462497,-1.207329849,51.1036081,0
19397,-1.221692253,51.08564183,-1.207329849,51.09462497,0
19398,-1.221692253,51.0766587,-1.207329849,51.08564183,0
19399,-1.221692253,51.06767557,-1.207329849,51.0766587,0
19400,-1.221692253,51.05869244,-1.207329849,51.06767557,0
19401,-1.221692253,51.04970931,-1.207329849,51.05869244,0
19402,-1.221692253,51.04072618,-1.207329849,51.04970931,0
19403,-1.221692253,51.03174305,-1.207329849,51.04072618,0
19404,-1.221692253,51.02275992,-1.207329849,51.03174305,0
19405,-1.221692253,51.01377679,-1.207329849,51.02275992,0
19406,-1.221692253,51.00479366,-1.207329849,51.01377679,0
19407,-1.221692253,50.99581052,-1.207329849,51.00479366,0
19408,-1.221692253,50.98682739,-1.207329849,50.99581052,0
19409,-1.221692253,50.97784426,-1.207329849,50.98682739,0
19410,-1.221692253,50.96886113,-1.207329849,50.97784426,0
19411,-1.221692253,50.959878,-1.207329849,50.96886113,0
19412,-1.207329849,52.84633552,-1.192967446,52.85531866,0
19413,-1.207329849,52.83735239,-1.192967446,52.84633552,0
19414,-1.207329849,52.82836926,-1.192967446,52.83735239,0
19415,-1.207329849,52.81938613,-1.192967446,52.82836926,0
19416,-1.207329849,52.810403,-1.192967446,52.81938613,0
19417,-1.207329849,52.80141987,-1.192967446,52.810403,0
19418,-1.207329849,52.79243674,-1.192967446,52.80141987,0
19419,-1.207329849,52.78345361,-1.192967446,52.79243674,0
19420,-1.207329849,52.77447048,-1.192967446,52.78345361,1
19421,-1.207329849,52.76548734,-1.192967446,52.77447048,4
19422,-1.207329849,52.75650421,-1.192967446,52.76548734,1
19423,-1.207329849,52.74752108,-1.192967446,52.75650421,0
19424,-1.207329849,52.73853795,-1.192967446,52.74752108,0
19425,-1.207329849,52.72955482,-1.192967446,52.73853795,0
19426,-1.207329849,52.72057169,-1.192967446,52.72955482,0
19427,-1.207329849,52.71158856,-1.192967446,52.72057169,0
19428,-1.207329849,52.70260543,-1.192967446,52.71158856,0
19429,-1.207329849,52.6936223,-1.192967446,52.70260543,0
19430,-1.207329849,52.68463917,-1.192967446,52.6936223,0
19431,-1.207329849,52.67565603,-1.192967446,52.68463917,0
19432,-1.207329849,52.6666729,-1.192967446,52.67565603,0
19433,-1.207329849,52.65768977,-1.192967446,52.6666729,0
19434,-1.207329849,52.64870664,-1.192967446,52.65768977,1
19435,-1.207329849,52.63972351,-1.192967446,52.64870664,1
19436,-1.207329849,52.63074038,-1.192967446,52.63972351,0
19437,-1.207329849,52.62175725,-1.192967446,52.63074038,2
19438,-1.207329849,52.61277412,-1.192967446,52.62175725,0
19439,-1.207329849,52.60379099,-1.192967446,52.61277412,0
19440,-1.207329849,52.59480785,-1.192967446,52.60379099,0
19441,-1.207329849,52.58582472,-1.192967446,52.59480785,0
19442,-1.207329849,52.57684159,-1.192967446,52.58582472,1
19443,-1.207329849,52.56785846,-1.192967446,52.57684159,1
19444,-1.207329849,52.55887533,-1.192967446,52.56785846,0
19445,-1.207329849,52.5498922,-1.192967446,52.55887533,0
19446,-1.207329849,52.54090907,-1.192967446,52.5498922,0
19447,-1.207329849,52.53192594,-1.192967446,52.54090907,0
19448,-1.207329849,52.52294281,-1.192967446,52.53192594,0
19449,-1.207329849,52.51395967,-1.192967446,52.52294281,0
19450,-1.207329849,52.50497654,-1.192967446,52.51395967,0
19451,-1.207329849,52.49599341,-1.192967446,52.50497654,0
19452,-1.207329849,52.48701028,-1.192967446,52.49599341,0
19453,-1.207329849,52.47802715,-1.192967446,52.48701028,0
19454,-1.207329849,52.46904402,-1.192967446,52.47802715,0
19455,-1.207329849,52.46006089,-1.192967446,52.46904402,1
19456,-1.207329849,52.45107776,-1.192967446,52.46006089,2
19457,-1.207329849,52.44209463,-1.192967446,52.45107776,0
19458,-1.207329849,52.4331115,-1.192967446,52.44209463,0
19459,-1.207329849,52.42412836,-1.192967446,52.4331115,0
19460,-1.207329849,52.41514523,-1.192967446,52.42412836,0
19461,-1.207329849,52.4061621,-1.192967446,52.41514523,0
19462,-1.207329849,52.39717897,-1.192967446,52.4061621,0
19463,-1.207329849,52.38819584,-1.192967446,52.39717897,0
19464,-1.207329849,52.37921271,-1.192967446,52.38819584,0
19465,-1.207329849,52.37022958,-1.192967446,52.37921271,0
19466,-1.207329849,52.36124645,-1.192967446,52.37022958,0
19467,-1.207329849,52.35226332,-1.192967446,52.36124645,0
19468,-1.207329849,52.34328018,-1.192967446,52.35226332,0
19469,-1.207329849,52.33429705,-1.192967446,52.34328018,0
19470,-1.207329849,52.32531392,-1.192967446,52.33429705,1
19471,-1.207329849,52.31633079,-1.192967446,52.32531392,0
19472,-1.207329849,52.30734766,-1.192967446,52.31633079,0
19473,-1.207329849,52.29836453,-1.192967446,52.30734766,0
19474,-1.207329849,52.2893814,-1.192967446,52.29836453,0
19475,-1.207329849,52.28039827,-1.192967446,52.2893814,0
19476,-1.207329849,52.27141514,-1.192967446,52.28039827,0
19477,-1.207329849,52.262432,-1.192967446,52.27141514,0
19478,-1.207329849,52.25344887,-1.192967446,52.262432,0
19479,-1.207329849,52.24446574,-1.192967446,52.25344887,0
19480,-1.207329849,52.23548261,-1.192967446,52.24446574,0
19481,-1.207329849,52.22649948,-1.192967446,52.23548261,0
19482,-1.207329849,52.21751635,-1.192967446,52.22649948,0
19483,-1.207329849,52.20853322,-1.192967446,52.21751635,0
19484,-1.207329849,52.19955009,-1.192967446,52.20853322,0
19485,-1.207329849,52.19056696,-1.192967446,52.19955009,0
19486,-1.207329849,52.18158383,-1.192967446,52.19056696,0
19487,-1.207329849,52.17260069,-1.192967446,52.18158383,0
19488,-1.207329849,52.16361756,-1.192967446,52.17260069,1
19489,-1.207329849,52.15463443,-1.192967446,52.16361756,0
19490,-1.207329849,52.1456513,-1.192967446,52.15463443,0
19491,-1.207329849,52.13666817,-1.192967446,52.1456513,0
19492,-1.207329849,52.12768504,-1.192967446,52.13666817,0
19493,-1.207329849,52.11870191,-1.192967446,52.12768504,0
19494,-1.207329849,52.10971878,-1.192967446,52.11870191,0
19495,-1.207329849,52.10073565,-1.192967446,52.10971878,0
19496,-1.207329849,52.09175251,-1.192967446,52.10073565,0
19497,-1.207329849,52.08276938,-1.192967446,52.09175251,0
19498,-1.207329849,52.07378625,-1.192967446,52.08276938,1
19499,-1.207329849,52.06480312,-1.192967446,52.07378625,0
19500,-1.207329849,52.05581999,-1.192967446,52.06480312,0
19501,-1.207329849,52.04683686,-1.192967446,52.05581999,0
19502,-1.207329849,52.03785373,-1.192967446,52.04683686,0
19503,-1.207329849,52.0288706,-1.192967446,52.03785373,0
19504,-1.207329849,52.01988747,-1.192967446,52.0288706,0
19505,-1.207329849,52.01090434,-1.192967446,52.01988747,0
19506,-1.207329849,52.0019212,-1.192967446,52.01090434,0
19507,-1.207329849,51.99293807,-1.192967446,52.0019212,0
19508,-1.207329849,51.98395494,-1.192967446,51.99293807,0
19509,-1.207329849,51.97497181,-1.192967446,51.98395494,0
19510,-1.207329849,51.96598868,-1.192967446,51.97497181,0
19511,-1.207329849,51.95700555,-1.192967446,51.96598868,0
19512,-1.207329849,51.94802242,-1.192967446,51.95700555,0
19513,-1.207329849,51.93903929,-1.192967446,51.94802242,0
19514,-1.207329849,51.93005616,-1.192967446,51.93903929,0
19515,-1.207329849,51.92107302,-1.192967446,51.93005616,0
19516,-1.207329849,51.91208989,-1.192967446,51.92107302,0
19517,-1.207329849,51.90310676,-1.192967446,51.91208989,0
19518,-1.207329849,51.89412363,-1.192967446,51.90310676,0
19519,-1.207329849,51.8851405,-1.192967446,51.89412363,0
19520,-1.207329849,51.87615737,-1.192967446,51.8851405,0
19521,-1.207329849,51.86717424,-1.192967446,51.87615737,0
19522,-1.207329849,51.85819111,-1.192967446,51.86717424,0
19523,-1.207329849,51.84920798,-1.192967446,51.85819111,0
19524,-1.207329849,51.84022484,-1.192967446,51.84920798,0
19525,-1.207329849,51.83124171,-1.192967446,51.84022484,0
19526,-1.207329849,51.82225858,-1.192967446,51.83124171,0
19527,-1.207329849,51.81327545,-1.192967446,51.82225858,0
19528,-1.207329849,51.80429232,-1.192967446,51.81327545,0
19529,-1.207329849,51.79530919,-1.192967446,51.80429232,0
19530,-1.207329849,51.78632606,-1.192967446,51.79530919,0
19531,-1.207329849,51.77734293,-1.192967446,51.78632606,0
19532,-1.207329849,51.7683598,-1.192967446,51.77734293,0
19533,-1.207329849,51.75937667,-1.192967446,51.7683598,0
19534,-1.207329849,51.75039353,-1.192967446,51.75937667,3
19535,-1.207329849,51.7414104,-1.192967446,51.75039353,0
19536,-1.207329849,51.73242727,-1.192967446,51.7414104,2
19537,-1.207329849,51.72344414,-1.192967446,51.73242727,1
19538,-1.207329849,51.71446101,-1.192967446,51.72344414,1
19539,-1.207329849,51.70547788,-1.192967446,51.71446101,0
19540,-1.207329849,51.69649475,-1.192967446,51.70547788,0
19541,-1.207329849,51.68751162,-1.192967446,51.69649475,0
19542,-1.207329849,51.67852849,-1.192967446,51.68751162,0
19543,-1.207329849,51.66954535,-1.192967446,51.67852849,0
19544,-1.207329849,51.66056222,-1.192967446,51.66954535,0
19545,-1.207329849,51.65157909,-1.192967446,51.66056222,0
19546,-1.207329849,51.64259596,-1.192967446,51.65157909,0
19547,-1.207329849,51.63361283,-1.192967446,51.64259596,0
19548,-1.207329849,51.6246297,-1.192967446,51.63361283,0
19549,-1.207329849,51.61564657,-1.192967446,51.6246297,0
19550,-1.207329849,51.60666344,-1.192967446,51.61564657,0
19551,-1.207329849,51.59768031,-1.192967446,51.60666344,0
19552,-1.207329849,51.58869717,-1.192967446,51.59768031,1
19553,-1.207329849,51.57971404,-1.192967446,51.58869717,0
19554,-1.207329849,51.57073091,-1.192967446,51.57971404,0
19555,-1.207329849,51.56174778,-1.192967446,51.57073091,0
19556,-1.207329849,51.55276465,-1.192967446,51.56174778,0
19557,-1.207329849,51.54378152,-1.192967446,51.55276465,0
19558,-1.207329849,51.53479839,-1.192967446,51.54378152,0
19559,-1.207329849,51.52581526,-1.192967446,51.53479839,0
19560,-1.207329849,51.51683213,-1.192967446,51.52581526,0
19561,-1.207329849,51.507849,-1.192967446,51.51683213,0
19562,-1.207329849,51.49886586,-1.192967446,51.507849,0
19563,-1.207329849,51.48988273,-1.192967446,51.49886586,0
19564,-1.207329849,51.4808996,-1.192967446,51.48988273,0
19565,-1.207329849,51.47191647,-1.192967446,51.4808996,0
19566,-1.207329849,51.46293334,-1.192967446,51.47191647,0
19567,-1.207329849,51.45395021,-1.192967446,51.46293334,0
19568,-1.207329849,51.44496708,-1.192967446,51.45395021,0
19569,-1.207329849,51.43598395,-1.192967446,51.44496708,0
19570,-1.207329849,51.42700082,-1.192967446,51.43598395,0
19571,-1.207329849,51.41801768,-1.192967446,51.42700082,0
19572,-1.207329849,51.40903455,-1.192967446,51.41801768,0
19573,-1.207329849,51.40005142,-1.192967446,51.40903455,0
19574,-1.207329849,51.39106829,-1.192967446,51.40005142,0
19575,-1.207329849,51.38208516,-1.192967446,51.39106829,0
19576,-1.207329849,51.37310203,-1.192967446,51.38208516,0
19577,-1.207329849,51.3641189,-1.192967446,51.37310203,0
19578,-1.207329849,51.35513577,-1.192967446,51.3641189,0
19579,-1.207329849,51.34615264,-1.192967446,51.35513577,0
19580,-1.207329849,51.3371695,-1.192967446,51.34615264,0
19581,-1.207329849,51.32818637,-1.192967446,51.3371695,0
19582,-1.207329849,51.31920324,-1.192967446,51.32818637,0
19583,-1.207329849,51.31022011,-1.192967446,51.31920324,0
19584,-1.207329849,51.30123698,-1.192967446,51.31022011,0
19585,-1.207329849,51.29225385,-1.192967446,51.30123698,0
19586,-1.207329849,51.28327072,-1.192967446,51.29225385,0
19587,-1.207329849,51.27428759,-1.192967446,51.28327072,0
19588,-1.207329849,51.26530446,-1.192967446,51.27428759,0
19589,-1.207329849,51.25632133,-1.192967446,51.26530446,0
19590,-1.207329849,51.24733819,-1.192967446,51.25632133,0
19591,-1.207329849,51.23835506,-1.192967446,51.24733819,0
19592,-1.207329849,51.22937193,-1.192967446,51.23835506,0
19593,-1.207329849,51.2203888,-1.192967446,51.22937193,0
19594,-1.207329849,51.21140567,-1.192967446,51.2203888,1
19595,-1.207329849,51.20242254,-1.192967446,51.21140567,0
19596,-1.207329849,51.19343941,-1.192967446,51.20242254,0
19597,-1.207329849,51.18445628,-1.192967446,51.19343941,0
19598,-1.207329849,51.17547315,-1.192967446,51.18445628,0
19599,-1.207329849,51.16649001,-1.192967446,51.17547315,0
19600,-1.207329849,51.15750688,-1.192967446,51.16649001,0
19601,-1.207329849,51.14852375,-1.192967446,51.15750688,0
19602,-1.207329849,51.13954062,-1.192967446,51.14852375,0
19603,-1.207329849,51.13055749,-1.192967446,51.13954062,0
19604,-1.207329849,51.12157436,-1.192967446,51.13055749,0
19605,-1.207329849,51.11259123,-1.192967446,51.12157436,0
19606,-1.207329849,51.1036081,-1.192967446,51.11259123,0
19607,-1.207329849,51.09462497,-1.192967446,51.1036081,0
19608,-1.207329849,51.08564183,-1.192967446,51.09462497,0
19609,-1.207329849,51.0766587,-1.192967446,51.08564183,0
19610,-1.207329849,51.06767557,-1.192967446,51.0766587,0
19611,-1.207329849,51.05869244,-1.192967446,51.06767557,0
19612,-1.207329849,51.04970931,-1.192967446,51.05869244,0
19613,-1.207329849,51.04072618,-1.192967446,51.04970931,0
19614,-1.207329849,51.03174305,-1.192967446,51.04072618,0
19615,-1.207329849,51.02275992,-1.192967446,51.03174305,0
19616,-1.207329849,51.01377679,-1.192967446,51.02275992,0
19617,-1.207329849,51.00479366,-1.192967446,51.01377679,0
19618,-1.207329849,50.99581052,-1.192967446,51.00479366,0
19619,-1.207329849,50.98682739,-1.192967446,50.99581052,0
19620,-1.207329849,50.97784426,-1.192967446,50.98682739,0
19621,-1.207329849,50.96886113,-1.192967446,50.97784426,0
19622,-1.207329849,50.959878,-1.192967446,50.96886113,0
19623,-1.192967446,52.84633552,-1.178605042,52.85531866,0
19624,-1.192967446,52.83735239,-1.178605042,52.84633552,0
19625,-1.192967446,52.82836926,-1.178605042,52.83735239,0
19626,-1.192967446,52.81938613,-1.178605042,52.82836926,0
19627,-1.192967446,52.810403,-1.178605042,52.81938613,0
19628,-1.192967446,52.80141987,-1.178605042,52.810403,0
19629,-1.192967446,52.79243674,-1.178605042,52.80141987,0
19630,-1.192967446,52.78345361,-1.178605042,52.79243674,0
19631,-1.192967446,52.77447048,-1.178605042,52.78345361,0
19632,-1.192967446,52.76548734,-1.178605042,52.77447048,0
19633,-1.192967446,52.75650421,-1.178605042,52.76548734,0
19634,-1.192967446,52.74752108,-1.178605042,52.75650421,0
19635,-1.192967446,52.73853795,-1.178605042,52.74752108,1
19636,-1.192967446,52.72955482,-1.178605042,52.73853795,0
19637,-1.192967446,52.72057169,-1.178605042,52.72955482,0
19638,-1.192967446,52.71158856,-1.178605042,52.72057169,0
19639,-1.192967446,52.70260543,-1.178605042,52.71158856,0
19640,-1.192967446,52.6936223,-1.178605042,52.70260543,0
19641,-1.192967446,52.68463917,-1.178605042,52.6936223,0
19642,-1.192967446,52.67565603,-1.178605042,52.68463917,1
19643,-1.192967446,52.6666729,-1.178605042,52.67565603,1
19644,-1.192967446,52.65768977,-1.178605042,52.6666729,0
19645,-1.192967446,52.64870664,-1.178605042,52.65768977,2
19646,-1.192967446,52.63972351,-1.178605042,52.64870664,2
19647,-1.192967446,52.63074038,-1.178605042,52.63972351,0
19648,-1.192967446,52.62175725,-1.178605042,52.63074038,4
19649,-1.192967446,52.61277412,-1.178605042,52.62175725,1
19650,-1.192967446,52.60379099,-1.178605042,52.61277412,1
19651,-1.192967446,52.59480785,-1.178605042,52.60379099,0
19652,-1.192967446,52.58582472,-1.178605042,52.59480785,0
19653,-1.192967446,52.57684159,-1.178605042,52.58582472,0
19654,-1.192967446,52.56785846,-1.178605042,52.57684159,0
19655,-1.192967446,52.55887533,-1.178605042,52.56785846,1
19656,-1.192967446,52.5498922,-1.178605042,52.55887533,0
19657,-1.192967446,52.54090907,-1.178605042,52.5498922,0
19658,-1.192967446,52.53192594,-1.178605042,52.54090907,0
19659,-1.192967446,52.52294281,-1.178605042,52.53192594,0
19660,-1.192967446,52.51395967,-1.178605042,52.52294281,0
19661,-1.192967446,52.50497654,-1.178605042,52.51395967,0
19662,-1.192967446,52.49599341,-1.178605042,52.50497654,0
19663,-1.192967446,52.48701028,-1.178605042,52.49599341,0
19664,-1.192967446,52.47802715,-1.178605042,52.48701028,0
19665,-1.192967446,52.46904402,-1.178605042,52.47802715,0
19666,-1.192967446,52.46006089,-1.178605042,52.46904402,0
19667,-1.192967446,52.45107776,-1.178605042,52.46006089,0
19668,-1.192967446,52.44209463,-1.178605042,52.45107776,0
19669,-1.192967446,52.4331115,-1.178605042,52.44209463,0
19670,-1.192967446,52.42412836,-1.178605042,52.4331115,0
19671,-1.192967446,52.41514523,-1.178605042,52.42412836,0
19672,-1.192967446,52.4061621,-1.178605042,52.41514523,0
19673,-1.192967446,52.39717897,-1.178605042,52.4061621,0
19674,-1.192967446,52.38819584,-1.178605042,52.39717897,0
19675,-1.192967446,52.37921271,-1.178605042,52.38819584,0
19676,-1.192967446,52.37022958,-1.178605042,52.37921271,0
19677,-1.192967446,52.36124645,-1.178605042,52.37022958,0
19678,-1.192967446,52.35226332,-1.178605042,52.36124645,0
19679,-1.192967446,52.34328018,-1.178605042,52.35226332,0
19680,-1.192967446,52.33429705,-1.178605042,52.34328018,0
19681,-1.192967446,52.32531392,-1.178605042,52.33429705,0
19682,-1.192967446,52.31633079,-1.178605042,52.32531392,0
19683,-1.192967446,52.30734766,-1.178605042,52.31633079,0
19684,-1.192967446,52.29836453,-1.178605042,52.30734766,0
19685,-1.192967446,52.2893814,-1.178605042,52.29836453,0
19686,-1.192967446,52.28039827,-1.178605042,52.2893814,0
19687,-1.192967446,52.27141514,-1.178605042,52.28039827,0
19688,-1.192967446,52.262432,-1.178605042,52.27141514,1
19689,-1.192967446,52.25344887,-1.178605042,52.262432,1
19690,-1.192967446,52.24446574,-1.178605042,52.25344887,0
19691,-1.192967446,52.23548261,-1.178605042,52.24446574,0
19692,-1.192967446,52.22649948,-1.178605042,52.23548261,0
19693,-1.192967446,52.21751635,-1.178605042,52.22649948,0
19694,-1.192967446,52.20853322,-1.178605042,52.21751635,0
19695,-1.192967446,52.19955009,-1.178605042,52.20853322,0
19696,-1.192967446,52.19056696,-1.178605042,52.19955009,0
19697,-1.192967446,52.18158383,-1.178605042,52.19056696,0
19698,-1.192967446,52.17260069,-1.178605042,52.18158383,0
19699,-1.192967446,52.16361756,-1.178605042,52.17260069,0
19700,-1.192967446,52.15463443,-1.178605042,52.16361756,0
19701,-1.192967446,52.1456513,-1.178605042,52.15463443,0
19702,-1.192967446,52.13666817,-1.178605042,52.1456513,0
19703,-1.192967446,52.12768504,-1.178605042,52.13666817,0
19704,-1.192967446,52.11870191,-1.178605042,52.12768504,0
19705,-1.192967446,52.10971878,-1.178605042,52.11870191,0
19706,-1.192967446,52.10073565,-1.178605042,52.10971878,0
19707,-1.192967446,52.09175251,-1.178605042,52.10073565,0
19708,-1.192967446,52.08276938,-1.178605042,52.09175251,0
19709,-1.192967446,52.07378625,-1.178605042,52.08276938,0
19710,-1.192967446,52.06480312,-1.178605042,52.07378625,0
19711,-1.192967446,52.05581999,-1.178605042,52.06480312,0
19712,-1.192967446,52.04683686,-1.178605042,52.05581999,0
19713,-1.192967446,52.03785373,-1.178605042,52.04683686,0
19714,-1.192967446,52.0288706,-1.178605042,52.03785373,0
19715,-1.192967446,52.01988747,-1.178605042,52.0288706,0
19716,-1.192967446,52.01090434,-1.178605042,52.01988747,0
19717,-1.192967446,52.0019212,-1.178605042,52.01090434,0
19718,-1.192967446,51.99293807,-1.178605042,52.0019212,0
19719,-1.192967446,51.98395494,-1.178605042,51.99293807,0
19720,-1.192967446,51.97497181,-1.178605042,51.98395494,0
19721,-1.192967446,51.96598868,-1.178605042,51.97497181,0
19722,-1.192967446,51.95700555,-1.178605042,51.96598868,0
19723,-1.192967446,51.94802242,-1.178605042,51.95700555,0
19724,-1.192967446,51.93903929,-1.178605042,51.94802242,0
19725,-1.192967446,51.93005616,-1.178605042,51.93903929,0
19726,-1.192967446,51.92107302,-1.178605042,51.93005616,0
19727,-1.192967446,51.91208989,-1.178605042,51.92107302,0
19728,-1.192967446,51.90310676,-1.178605042,51.91208989,0
19729,-1.192967446,51.89412363,-1.178605042,51.90310676,0
19730,-1.192967446,51.8851405,-1.178605042,51.89412363,0
19731,-1.192967446,51.87615737,-1.178605042,51.8851405,0
19732,-1.192967446,51.86717424,-1.178605042,51.87615737,0
19733,-1.192967446,51.85819111,-1.178605042,51.86717424,0
19734,-1.192967446,51.84920798,-1.178605042,51.85819111,0
19735,-1.192967446,51.84022484,-1.178605042,51.84920798,0
19736,-1.192967446,51.83124171,-1.178605042,51.84022484,0
19737,-1.192967446,51.82225858,-1.178605042,51.83124171,0
19738,-1.192967446,51.81327545,-1.178605042,51.82225858,0
19739,-1.192967446,51.80429232,-1.178605042,51.81327545,0
19740,-1.192967446,51.79530919,-1.178605042,51.80429232,0
19741,-1.192967446,51.78632606,-1.178605042,51.79530919,0
19742,-1.192967446,51.77734293,-1.178605042,51.78632606,0
19743,-1.192967446,51.7683598,-1.178605042,51.77734293,0
19744,-1.192967446,51.75937667,-1.178605042,51.7683598,4
19745,-1.192967446,51.75039353,-1.178605042,51.75937667,0
19746,-1.192967446,51.7414104,-1.178605042,51.75039353,0
19747,-1.192967446,51.73242727,-1.178605042,51.7414104,0
19748,-1.192967446,51.72344414,-1.178605042,51.73242727,0
19749,-1.192967446,51.71446101,-1.178605042,51.72344414,0
19750,-1.192967446,51.70547788,-1.178605042,51.71446101,0
19751,-1.192967446,51.69649475,-1.178605042,51.70547788,0
19752,-1.192967446,51.68751162,-1.178605042,51.69649475,0
19753,-1.192967446,51.67852849,-1.178605042,51.68751162,0
19754,-1.192967446,51.66954535,-1.178605042,51.67852849,0
19755,-1.192967446,51.66056222,-1.178605042,51.66954535,0
